Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Error_Missing_Transaction_ID,Error_Invalid_Transaction_ID,Error_Duplicate_Transaction_ID,Error_Missing_Customer_ID,Error_Invalid_Customer_ID,Error_Missing_Date,Error_Invalid_Date,Error_Missing_Product,Error_Invalid_Product,Error_Missing_Quantity,Error_Invalid_Quantity,Error_Missing_Price,Error_Invalid_Price_Format,Error_Invalid_Price_Value,Error_Missing_Payment_Method,Error_Nonstandard_Payment,Error_Missing_Status,Error_Nonstandard_Status,Error_Count,Error_Type,Is_Anomaly
T0132,2020-08-20,C1736,Laptop,-10.0,-63.46828347895041,PayPal,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Invalid Quantity | Invalid Price Value,1
T0133,2021-07-12,C2977,Laptop,137.0,-97.98868055300454,Credit Card,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Invalid Price Value,1
T0134,2025-02-30,C1514,Coffee Machine,1.0,,Cash,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T0135,2025-02-30,C820,Lapt,-8.0,999.6769010743953,creditcard,Failed,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,4,Invalid Date | Invalid Product | Invalid Quantity | Nonstandard Payment Method,1
T0136,2024-05-04,C544,Tablet,788.0,,pay pal,completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0137,2022-08-04,C4112,Headphones,322.0,-557.4354116843066,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Invalid Price Value | Nonstandard Status,1
T0138,2023-13-01,C2349,Laptop,199.0,,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T0139,2025-02-30,C2703,Tabl,2.0,,pay pal,Failed,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4,Invalid Date | Invalid Product | Missing Price | Nonstandard Payment Method,1
T0140,2023-13-01,C2027,Coffee Machine,10.0,,PayPal,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
,2023-13-01,C869,Headphones,564.0,499.8782079245941,creditcard,Failed,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Nonstandard Payment Method,1
T77766,2023-13-01,C4226,Tablet,-7.0,$862.48,Credit Card,complete,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,Duplicate Transaction ID | Invalid Date | Invalid Quantity | Nonstandard Status,1
T0143,2022-06-28,C3555,Smartphone,3.0,625.381192727248,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T0144,2020-02-03,C4891,Coffee Machine,8.0,375.97285452626176,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T0145,2025-02-30,C2712,Tablet,,192.74436350761556,PayPal ,Completed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Invalid Date | Missing Quantity,1
T0146,2022-12-14,C3320,Smartphone,,,PayPal,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,Missing Quantity | Missing Price | Missing Status,1
,2023-03-06,,Headphones,-2.0,-574.740887890599,creditcard,Failed,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,7,Missing Transaction ID | Invalid Transaction ID | Missing Customer ID | Invalid Customer ID | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T0148,2023-13-01,C513,Smartphone,778.0,-887.2905908833019,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
,2022-09-14,C2945,Laptop,4.0,-485.0562729586686,pay pal,Pending,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Price Value | Nonstandard Payment Method,1
T0150,2025-02-30,C3843,Coffee Machine,7.0,497.4078791781518,pay pal,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T0151,2025-02-30,C4252,Laptop,946.0,234.96502082545499,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T0152,2023-04-28,C3177,Laptop,,,PayPal ,Failed,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Missing Quantity | Missing Price,1
T0153,2023-13-01,C1021,Smartphone,222.0,734.987602056252,pay pal,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T0154,2022-01-13,C3826,Smartphone,3.0,-218.2141312027652,PayPal,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,Invalid Price Value | Missing Status,1
T0155,2020-01-23,C1382,Coffee Machine,-6.0,-480.09048052465437,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T0156,2023-13-01,C3890,Laptop,,-947.0315089055939,creditcard,Completed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Payment Method,1
T0157,2021-02-01,C2917,Coffee Machine,304.0,$863.77,creditcard,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T0158,2023-13-01,C4975,Headphones,661.0,,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T0159,2023-13-01,C2913,Headphones,571.0,,Cash,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T0160,2025-02-30,C1618,L,-9.0,,creditcard,complete,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,Invalid Date | Invalid Product | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0161,2025-02-30,C4414,Coffee Machine,-4.0,864.0457885955425,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T17515,2024-11-25,C3287,Smartphone,-9.0,850.4985899006939,Credit Card,Pending,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Duplicate Transaction ID | Invalid Quantity,1
T0163,2021-08-11,C666,Smartphone,8.0,$-455.46,creditcard,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T0164,2023-13-01,C2345,Coffee Machine,10.0,-913.1985144335955,creditcard,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0165,2022-05-30,C316,Coffee Machine,599.0,,pay pal,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T0166,2025-02-30,C222,Coffee Machine,3.0,-818.038014894282,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T0167,2021-08-05,C2395,Coffee Machine,547.0,-884.3602155938391,Credit Card,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Invalid Price Value,1
T0168,2023-13-01,C2741,Headphones,-9.0,-963.397682065832,PayPal,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T0169,2025-02-30,C1460,Headphones,-9.0,-699.5688980552151,Cash,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T0170,2023-13-01,C872,Tablet,10.0,921.4923647726245,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T0171,,C506,Tablet,202.0,,creditcard,complete,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,Missing Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0172,2023-13-01,C3007,Headphones,-10.0,-908.6432029552982,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0173,2025-02-30,C2195,Coffee Machine,267.0,996.8924925994368,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T0174,2023-13-01,C3227,Laptop,-3.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T0175,2020-09-26,C4393,Laptop,505.0,213.46164941734105,Cash,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T0176,2023-13-01,C2863,Coffee Machine,9.0,,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T0177,2025-01-04,C3662,Tablet,-4.0,460.8278566012473,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,Invalid Quantity | Nonstandard Status,1
T0178,2025-02-30,C233,Smartphone,-3.0,,credit card,complete,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,5,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0179,2021-08-19,C4160,Tablet,622.0,121.8158272059667,Cash,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T0180,2023-13-01,C3357,Tablet,4.0,,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0181,2022-05-04,C887,Smartphone,359.0,$365.48,credit card,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T0182,2021-07-24,C4140,Coffee Machine,916.0,516.1081584281587,credit card,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T0183,2025-02-30,C3985,Smartphone,-3.0,,PayPal,complete,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T0184,2023-13-01,C3954,Headphones,4.0,$501.18,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T0185,2024-05-14,C4308,Smartphone,779.0,388.0390415465828,pay pal,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T0186,2025-02-30,C4027,Smart,246.0,720.973087747955,Credit Card,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,Invalid Date | Invalid Product | Missing Status,1
T0187,2024-04-12,C2965,Smartphone,1.0,,Cash,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Missing Price | Missing Status,1
T0188,2023-08-12,C1159,Laptop,-2.0,-567.5614912317114,Credit Card,Pending,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Invalid Quantity | Invalid Price Value,1
T0189,2022-08-19,C047,Smartphone,10.0,252.64176119515056,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Nonstandard Status,1
T0190,2025-02-30,,Headphones,-7.0,,PayPal,,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,6,Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T0191,2023-13-01,C4984,Laptop,-6.0,-770.6902504665404,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T0192,2025-02-30,C2741,Laptop,3.0,,pay pal,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0193,2025-02-30,C3191,Coffee Machine,106.0,$330.30,Cash,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T0194,2025-02-30,C751,Headphones,-4.0,-225.28091037664854,Credit Card,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T0195,2025-02-30,C4563,Tablet,279.0,-845.904243628707,PayPal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
,2021-09-14,C382,Headphones,751.0,-207.39656047279357,creditcard,complete,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,Missing Transaction ID | Invalid Transaction ID | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0197,2021-03-08,C4862,Laptop,821.0,,Credit Card,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T0198,2023-13-01,C199,Headphones,826.0,-895.656684616674,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T0199,2023-03-11,C3558,Coffee Machine,5.0,,credit card,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T0200,2025-02-30,C1561,Laptop,9.0,428.3331931740419,PayPal,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T0201,2023-13-01,C4339,Laptop,-4.0,305.67683376987986,PayPal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
,2023-13-01,C1274,Smartphone,1.0,574.6841928059175,pay pal,Pending,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Nonstandard Payment Method,1
T0203,2022-08-28,C4643,Laptop,-8.0,,pay pal,completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0204,2021-02-08,C4690,Headphones,258.0,854.4182002616594,credit card,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Nonstandard Payment Method | Missing Status,1
T0205,2025-02-30,C3948,Coffee Machine,-10.0,,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T0206,2023-13-01,C3530,Smartphone,299.0,,creditcard,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T0207,2025-02-30,C2862,Laptop,-9.0,423.10307753685015,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T0208,2023-13-01,,Coffee Machine,-2.0,-533.9791206384509,Cash,completed,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,6,Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T0209,2024-03-13,C1378,C,586.0,,Cash,Completed,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,Invalid Product | Missing Price,1
T0210,2022-03-08,C3762,Coffee Machine,,148.63019474593415,creditcard,Completed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Missing Quantity | Nonstandard Payment Method,1
T0211,2023-13-01,,Coffee Machine,2.0,145.1988191777438,credit card,Completed,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,Missing Customer ID | Invalid Customer ID | Invalid Date | Nonstandard Payment Method,1
T0212,2025-02-30,C3724,Coffee Machine,938.0,345.73684283108884,PayPal ,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T0213,2025-02-30,C2547,Headphones,7.0,415.79673722840334,credit card,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
,2021-04-24,C2442,Tablet,-8.0,-594.8180707127265,creditcard,Failed,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,Missing Transaction ID | Invalid Transaction ID | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T0215,2023-13-01,C4386,Smartphone,,-663.1249272767749,pay pal,Failed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Payment Method,1
T0216,2025-02-30,,Headphones,-10.0,,Credit Card,Pending,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,5,Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Quantity | Missing Price,1
T0217,2023-13-01,C184,Smartph,698.0,-721.6945942126201,pay pal,completed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,5,Invalid Date | Invalid Product | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0218,2025-02-30,C4793,Headp,536.0,,creditcard,Failed,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4,Invalid Date | Invalid Product | Missing Price | Nonstandard Payment Method,1
T0219,2023-13-01,C3102,Laptop,-4.0,$275.07,Cash,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T0220,2023-10-11,C3610,Smartphone,10.0,,pay pal,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,Missing Price | Nonstandard Payment Method | Missing Status,1
T0221,2020-03-08,C1613,Coffee Machine,-3.0,58.03358928393075,creditcard,Failed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,Invalid Quantity | Nonstandard Payment Method,1
T0222,2023-13-01,C2874,Coffee Machine,-10.0,$499.76,PayPal,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,Invalid Date | Invalid Quantity | Missing Status,1
,2023-13-01,C3915,Coffee Machine,789.0,,PayPal ,Pending,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Missing Price,1
T0224,2025-02-30,C3588,Smartphone,,345.8830842897967,Cash,complete,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,Invalid Date | Missing Quantity | Nonstandard Status,1
T0225,2023-04-18,C298,Tablet,10.0,282.0102882048541,PayPal,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clean,0
T0226,2025-02-30,C3261,Smartphone,-3.0,,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T0227,2023-13-01,C4300,Laptop,,-150.3078075240669,Credit Card,Failed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,Invalid Date | Missing Quantity | Invalid Price Value,1
T0228,2022-04-03,C1613,Tablet,-7.0,,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Invalid Quantity | Missing Price | Nonstandard Status,1
T0229,2023-13-01,C665,Smartphone,5.0,643.4923070340809,pay pal,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,Invalid Date | Nonstandard Payment Method | Missing Status,1
T0230,2023-06-07,C1387,Hea,-8.0,933.2568077416644,pay pal,completed,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,Invalid Product | Invalid Quantity | Nonstandard Payment Method | Nonstandard Status,1
,2025-02-30,,Tabl,-7.0,54.39765408195946,PayPal,Completed,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,7,Missing Transaction ID | Invalid Transaction ID | Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Product | Invalid Quantity,1
T0232,2025-02-30,C2304,Smartphone,802.0,-513.5045004346871,PayPal ,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T0233,2023-13-01,C3774,Tablet,455.0,,PayPal,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T0234,2025-02-30,C4286,Headphones,585.0,808.5529550324696,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T0235,2020-03-31,C4657,Coffee Machine,162.0,,Credit Card,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T0236,2023-13-01,C606,Smartphone,201.0,,credit card,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4,Invalid Date | Missing Price | Nonstandard Payment Method | Missing Status,1
T0237,2021-03-23,C3835,Smartphone,,,Cash,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,Missing Quantity | Missing Price | Missing Status,1
T0238,2023-13-01,C3827,Coffee Machine,,-125.68479397836848,Cash,completed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,4,Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Status,1
T0239,2025-02-30,C3416,Coffee Machine,807.0,-267.20196716643227,Cash,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T0240,2023-13-01,C1171,Laptop,-9.0,,PayPal,complete,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T0241,2022-12-09,C2398,Coffee Machine,-5.0,643.7099744048677,PayPal,Failed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Invalid Quantity,1
T0242,2023-12-01,C2286,Coffee Machine,-8.0,,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,Invalid Quantity | Missing Price | Nonstandard Status,1
T0243,,C2493,Laptop,-5.0,-888.0476746955034,credit card,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,5,Missing Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T0244,2023-13-01,C2759,Smartphone,353.0,-166.0086952692584,creditcard,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T0245,2021-07-30,C1417,Tablet,-7.0,,Cash,Failed,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,Invalid Quantity | Missing Price,1
T0246,2025-02-30,C3759,Headphones,1.0,-641.5138399481423,credit card,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T0247,2023-13-01,C4707,Headphones,767.0,-902.9095858859044,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0248,2024-07-10,C2496,Head,431.0,$242.13,PayPal,Failed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Invalid Product,1
T0249,2023-13-01,C2942,Tablet,1.0,,pay pal,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
,2023-04-22,C1453,Smartpho,535.0,559.0155800890884,creditcard,Failed,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Product | Nonstandard Payment Method,1
T0251,2023-04-17,C3631,Headphones,212.0,873.7449157057446,creditcard,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T0252,2022-03-01,C4052,Lapt,-2.0,-162.84533598386884,Credit Card,Completed,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,Invalid Product | Invalid Quantity | Invalid Price Value,1
T0253,2024-03-22,C1374,Laptop,-9.0,115.6814182877149,Cash,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Invalid Quantity,1
T0254,2021-11-14,C2859,Coffee Machine,165.0,115.37062226098817,creditcard,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T0255,2021-01-12,C4435,Lapto,-9.0,878.3307368842339,creditcard,Failed,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,Invalid Product | Invalid Quantity | Nonstandard Payment Method,1
,2023-13-01,C4077,Headphones,241.0,130.04913375505248,Credit Card,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Missing Status,1
T0257,2025-02-30,C4274,Coffee Machine,6.0,702.2392204398159,PayPal,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T0258,2025-02-30,C1902,Headphones,358.0,,PayPal ,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T0259,2025-02-30,C3240,Smartphone,3.0,-349.61333461000686,credit card,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T0260,2025-02-30,C3973,Coffee Machine,383.0,-368.4632827483596,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T0261,2025-02-30,,Smartphone,3.0,-728.9493905202994,pay pal,,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,6,Missing Customer ID | Invalid Customer ID | Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T0262,,C511,Headphones,321.0,,pay pal,completed,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,Missing Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
